상품명,상품코드,옵션 스타일,옵션 추가금액,옵션 표시방식,옵션사용,옵션세트명,품목명,품목코드
티크 집성판사이드핑거,P0000BKV,,0,S,Y,,15T x 910 x 2440,P0000BKV000A
티크 집성판사이드핑거,P0000BKV,,0,S,Y,,18T x 910 x 2440,P0000BKV000B
티크 집성판사이드핑거,P0000BKV,,0,S,Y,,24T x 910 x 2440,P0000BKV000C
티크 집성판사이드핑거,P0000BKV,,0,S,Y,,30T x 910 x 2440,P0000BKV000D
티크 집성판사이드핑거,P0000BKV,,0,S,Y,,18T x 1220 x 2440,P0000BKV000E
티크 집성판사이드핑거,P0000BKV,,0,S,Y,,24T x 1220 x 2440,P0000BKV000F
티크 집성판사이드핑거,P0000BKV,,0,S,Y,,30T x 1220 x 2440,P0000BKV000G
탄화 애쉬(물푸레나무)집성판사이드핑거 15T x 1200 x 2400mm,P0000BKU,,0,S,Y,,15T x 1200 x 2400,P0000BKU000A
"합판문/문틀735,835,935",P0000BJX,,0,S,Y,,[합판문] 36 x 735 x 1935,P0000BJX000A
"합판문/문틀735,835,935",P0000BJX,,0,S,Y,,[합판문] 36 x 735 x 2035,P0000BJX000B
"합판문/문틀735,835,935",P0000BJX,,0,S,Y,,[합판문] 36 x 835 x 2035,P0000BJX000C
"합판문/문틀735,835,935",P0000BJX,,0,S,Y,,[합판문] 36 x 935 x 2035,P0000BJX000D
"합판문/문틀735,835,935",P0000BJX,,0,S,Y,,[문틀식기유] 110 x 800 x 2000,P0000BJX000E
"합판문/문틀735,835,935",P0000BJX,,0,S,Y,,[문틀식기무] 110 x 800 x 2000,P0000BJX000F
"합판문/문틀735,835,935",P0000BJX,,0,S,Y,,[문틀식기유] 110 x 800 x 2100,P0000BJX000G
"합판문/문틀735,835,935",P0000BJX,,0,S,Y,,[문틀식기유] 110 x 900 x 2100,P0000BJX000H
"합판문/문틀735,835,935",P0000BJX,,0,S,Y,,[문틀식기무] 110 x 900 x 2100,P0000BJX000I
멀바우 집성판사이드핑거,P0000BJU,,0,S,Y,,12T x 910 x 2400,P0000BJU000A
멀바우 집성판사이드핑거,P0000BJU,,0,S,Y,,15T x 910 x 2400,P0000BJU000B
멀바우 집성판사이드핑거,P0000BJU,,0,S,Y,,18T x 910 x 2400,P0000BJU000C
멀바우 집성판사이드핑거,P0000BJU,,0,S,Y,,24T x 910 x 2400,P0000BJU000D
멀바우 집성판사이드핑거,P0000BJU,,0,S,Y,,30T x 910 x 2400,P0000BJU000E
멀바우 집성판사이드핑거,P0000BJU,,0,S,Y,,------------------,P0000BJU000F
멀바우 집성판사이드핑거,P0000BJU,,0,S,Y,,12T x 1220 x 2440,P0000BJU000G
멀바우 집성판사이드핑거,P0000BJU,,0,S,Y,,15T x 1220 x 2440,P0000BJU000H
멀바우 집성판사이드핑거,P0000BJU,,0,S,Y,,18T x 1220 x 2440,P0000BJU000I
멀바우 집성판사이드핑거,P0000BJU,,0,S,Y,,24T X 1220 X 2440,P0000BJU000J
멀바우 집성판사이드핑거,P0000BJU,,0,S,Y,,30T x 1220 x 2440,P0000BJU000K
아연피스 ( 목재용 나팔머리 외날피스 ) 델타,P0000BJT,,0,S,Y,,6 x 25 (1000pcs),P0000BJT000A
아연피스 ( 목재용 나팔머리 외날피스 ) 델타,P0000BJT,,0,S,Y,,6 x 32 (1000pcs),P0000BJT000B
아연피스 ( 목재용 나팔머리 외날피스 ) 델타,P0000BJT,,0,S,Y,,6 x 38 (500pcs),P0000BJT000C
아연피스 ( 목재용 나팔머리 외날피스 ) 델타,P0000BJT,,0,S,Y,,6 x 50 (500pcs),P0000BJT000D
아연피스 ( 목재용 나팔머리 외날피스 ) 델타,P0000BJT,,0,S,Y,,6 x 65 (300pcs),P0000BJT000E
아연피스 ( 목재용 나팔머리 외날피스 ) 델타,P0000BJT,,0,S,Y,,6 x 75 (300pcs),P0000BJT000F
아연피스 ( 목재용 나팔머리 외날피스 ) 델타,P0000BJT,,0,S,Y,,6 x 90 (200pcs),P0000BJT000G
월넛 집성판사이드핑거,P0000BJQ,,0,S,Y,,18T x 910 x 2400,P0000BJQ000A
월넛 집성판사이드핑거,P0000BJQ,,0,S,Y,,18T x 910 x 2440,P0000BJQ000B
월넛 집성판사이드핑거,P0000BJQ,,0,S,Y,,24T x 910 x 2440,P0000BJQ000C
월넛 집성판사이드핑거,P0000BJQ,,0,S,Y,,30T x 915 x 2300,P0000BJQ000D
쏘노클린후로링,P0000BJI,,0,S,Y,,15 x 90 x 1820 (오리지널),P0000BJI000A
쏘노클린후로링,P0000BJI,,0,S,Y,,15 x 150 x 1820 (단판),P0000BJI000B
쏘노클린후로링,P0000BJI,,0,S,Y,,15 x 150 x 1820 (오리지널),P0000BJI000C
쏘노클린계단재,P0000BJH,,0,S,Y,,30T x 300 x 3600 코팅,P0000BJH000A
쏘노클린계단재,P0000BJH,,0,S,Y,,30T x 300 x 3600 무코팅,P0000BJH000B
쏘노클린 집성판사이드핑거,P0000BJG,,0,S,Y,,18T x 910 x 2440,P0000BJG000A
쏘노클린 집성판사이드핑거,P0000BJG,,0,S,Y,,24T x 910 x 2440,P0000BJG000B
쏘노클린 집성판사이드핑거,P0000BJG,,0,S,Y,,30T x 910 x 2440,P0000BJG000C
쏘노클린 집성판사이드핑거,P0000BJG,,0,S,Y,,30T x 300 x 3600,P0000BJG000D
스텐 접시 양날피스,P0000BJE,,0,S,Y,,스텐 접시 양날피스 8 x 25 (소),P0000BJE000A
스텐 접시 양날피스,P0000BJE,,0,S,Y,,스텐 접시 양날피스 8 x 25 (대),P0000BJE000B
스텐 접시 양날피스,P0000BJE,,0,S,Y,,스텐 접시 양날피스 8 x 32,P0000BJE000C
스텐 접시 양날피스,P0000BJE,,0,S,Y,,스텐 접시 양날피스 8 x 38,P0000BJE000D
스텐 접시 양날피스,P0000BJE,,0,S,Y,,스텐 접시 양날피스 8 x 50,P0000BJE000E
"6단위실타카핀(615,618,625,630)",P0000BJD,,0,S,Y,,실타카핀615,P0000BJD000A
"6단위실타카핀(615,618,625,630)",P0000BJD,,0,S,Y,,실타카핀618,P0000BJD000B
"6단위실타카핀(615,618,625,630)",P0000BJD,,0,S,Y,,실타카핀625,P0000BJD000C
"6단위실타카핀(615,618,625,630)",P0000BJD,,0,S,Y,,실타카핀630,P0000BJD000D
"AFH-4350 이지경첩실버,골드,화이트,블랙",P0000BJC,,0,S,Y,,이지경첩 - 실버,P0000BJC000A
"AFH-4350 이지경첩실버,골드,화이트,블랙",P0000BJC,,0,S,Y,,이지경첩 - 골드,P0000BJC000B
"AFH-4350 이지경첩실버,골드,화이트,블랙",P0000BJC,,0,S,Y,,이지경첩 - 백색,P0000BJC000C
"AFH-4350 이지경첩실버,골드,화이트,블랙",P0000BJC,,0,S,Y,,이지경첩 - 블랙,P0000BJC000D
알루미늄 점검구,P0000BJB,,0,S,Y,,알루미늄 점검구 300 x 300,P0000BJB000A
알루미늄 점검구,P0000BJB,,0,S,Y,,알루미늄 점검구 400 x 400,P0000BJB000B
알루미늄 점검구,P0000BJB,,0,S,Y,,알루미늄 점검구 450 x 450,P0000BJB000C
알루미늄 점검구,P0000BJB,,0,S,Y,,알루미늄 점검구 600 x 600,P0000BJB000D
접시머리 양날피스(황색),P0000BJA,,0,S,Y,,접시머리 양날피스 8 x 13 (1000pcs),P0000BJA000A
접시머리 양날피스(황색),P0000BJA,,0,S,Y,,접시머리 양날피스 8 x 25 (500pcs),P0000BJA000B
접시머리 양날피스(황색),P0000BJA,,0,S,Y,,접시머리 양날피스 8 x 32 (500pcs),P0000BJA000C
접시머리 양날피스(황색),P0000BJA,,0,S,Y,,접시머리 양날피스 8 x 38 (500pcs),P0000BJA000D
접시머리 양날피스(황색),P0000BJA,,0,S,Y,,접시머리 양날피스 8 x 50 (500pcs),P0000BJA000E
"톱날 ( 대건금속, 타지마 )",P0000BIZ,,0,S,Y,,톱날 265 mm / 대건금속,P0000BIZ000A
"톱날 ( 대건금속, 타지마 )",P0000BIZ,,0,S,Y,,톱날 265 mm / 타지마,P0000BIZ000B
"톱날 ( 대건금속, 타지마 )",P0000BIZ,,0,S,Y,,톱날 300 mm / 대건금속,P0000BIZ000C
"톱날 ( 대건금속, 타지마 )",P0000BIZ,,0,S,Y,,톱날 300 mm / 타지마,P0000BIZ000D
"톱날 ( 대건금속, 타지마 )",P0000BIZ,,0,S,Y,,톱날 330 mm / 대건금속,P0000BIZ000E
"톱날 ( 대건금속, 타지마 )",P0000BIZ,,0,S,Y,,톱날 330 mm / 타지마,P0000BIZ000F
평붓,P0000BIY,,0,S,Y,,평 붓 2인치,P0000BIY000A
평붓,P0000BIY,,0,S,Y,,평 붓 3인치,P0000BIY000B
평붓,P0000BIY,,0,S,Y,,평 붓 4인치,P0000BIY000C
평붓,P0000BIY,,0,S,Y,,평 붓 5인치,P0000BIY000D
제일타카 1850A타카총/에어타카,P0000BIS,,0,S,Y,,F30 타카총,P0000BIS000A
제일타카 1850A타카총/에어타카,P0000BIS,,0,S,Y,,630 타카총,P0000BIS000B
제일타카 1850A타카총/에어타카,P0000BIS,,0,S,Y,,422 타카총,P0000BIS000C
제일타카 1850A타카총/에어타카,P0000BIS,,0,S,Y,,1850A 타카총,P0000BIS000D
제일타카 1850A타카총/에어타카,P0000BIS,,0,S,Y,,CT64 타카총,P0000BIS000E
제일타카 1850A타카총/에어타카,P0000BIS,,0,S,Y,,T64 타카총,P0000BIS000F
"F단위타카핀(15,20,25,30,40,50)",P0000BIR,,0,S,Y,,F 15,P0000BIR000A
"F단위타카핀(15,20,25,30,40,50)",P0000BIR,,0,S,Y,,F 20,P0000BIR000B
"F단위타카핀(15,20,25,30,40,50)",P0000BIR,,0,S,Y,,F 25,P0000BIR000C
"F단위타카핀(15,20,25,30,40,50)",P0000BIR,,0,S,Y,,F 30,P0000BIR000D
"F단위타카핀(15,20,25,30,40,50)",P0000BIR,,0,S,Y,,F 40,P0000BIR000E
"F단위타카핀(15,20,25,30,40,50)",P0000BIR,,0,S,Y,,F 50,P0000BIR000F
"J단위타카핀(416,149,422,1022)",P0000BIP,,0,S,Y,,핀 416J,P0000BIP000A
"J단위타카핀(416,149,422,1022)",P0000BIP,,0,S,Y,,핀 419J,P0000BIP000B
"J단위타카핀(416,149,422,1022)",P0000BIP,,0,S,Y,,핀 422J,P0000BIP000C
"J단위타카핀(416,149,422,1022)",P0000BIP,,0,S,Y,,핀 1010J,P0000BIP000D
"J단위타카핀(416,149,422,1022)",P0000BIP,,0,S,Y,,핀 1022J,P0000BIP000E
아스펜 집성판사이드핑거,P0000BIN,,0,S,Y,,아스펜 S/F 18T x 1220 x 2440,P0000BIN000A
아스펜 집성판사이드핑거,P0000BIN,,0,S,Y,,아스펜 S/F 24T x 1220 x 2440,P0000BIN000B
엘더(오리나무)집성판사이드핑거,P0000BIK,,0,S,Y,,18T x 1200 x 2400,P0000BIK000A
엘더(오리나무)집성판사이드핑거,P0000BIK,,0,S,Y,,20T x 1200 x 2400,P0000BIK000B
엘더(오리나무)집성판사이드핑거,P0000BIK,,0,S,Y,,25T x 1200 x 2400,P0000BIK000C
엘더(오리나무)집성판사이드핑거,P0000BIK,,0,S,Y,,33T x 1200 x 2400,P0000BIK000D
엘더(오리나무)집성판사이드핑거,P0000BIK,,0,S,Y,,24T x 1200 x 2400,P0000BIK000E
히노끼루바(무절) 10T8매/단,P0000BIJ,,0,S,Y,,히노끼 루바 (통무절/8자),P0000BIJ000A
히노끼루바(무절) 10T8매/단,P0000BIJ,,0,S,Y,,히노끼 루바 (단판무절/8자),P0000BIJ000B
단열재 은박테이프열반사단열재전용,P0000BIG,,0,S,Y,,은박테이프 폭 5cm 길이 40m,P0000BIG000A
단열재열반사 단열재 (6T/10T),P0000BIB,,0,S,Y,,은박 6T 단면 접착 (50m),P0000BIB000A
단열재열반사 단열재 (6T/10T),P0000BIB,,0,S,Y,,은박 10T 양면 접착 (25m),P0000BIB000B
단열재열반사 단열재 (6T/10T),P0000BIB,,0,S,Y,,기타규격,P0000BIB000C
멀바우19x90데크재,P0000BHU,,0,S,Y,,멀바우 19 x 90 x 1800,P0000BHU000A
멀바우19x90데크재,P0000BHU,,0,S,Y,,멀바우 19 x 90 x 2100,P0000BHU000B
멀바우19x90데크재,P0000BHU,,0,S,Y,,멀바우 19 x 90 x 2400,P0000BHU000C
멀바우19x90데크재,P0000BHU,,0,S,Y,,멀바우 19 x 90 x 2700,P0000BHU000D
멀바우19x90데크재,P0000BHU,,0,S,Y,,멀바우 19 x 90 x 3000,P0000BHU000E
멀바우19x90데크재,P0000BHU,,0,S,Y,,멀바우 19 x 90 x 3300,P0000BHU000F
멀바우19x90데크재,P0000BHU,,0,S,Y,,멀바우 19 x 90 x 3600,P0000BHU000G
멀바우19x90데크재,P0000BHU,,0,S,Y,,멀바우 19 x 90 x 3900,P0000BHU000H
방킬라이19x90x2400데크재,P0000BHT,,0,S,Y,,방킬라이 19 x 90 x 1800,P0000BHT000A
방킬라이19x90x2400데크재,P0000BHT,,0,S,Y,,방킬라이 19 x 90 x 2100,P0000BHT000B
방킬라이19x90x2400데크재,P0000BHT,,0,S,Y,,방킬라이 19 x 90 x 2400,P0000BHT000C
방킬라이19x90x2400데크재,P0000BHT,,0,S,Y,,방킬라이 19 x 90 x 2700,P0000BHT000D
방킬라이19x90x2400데크재,P0000BHT,,0,S,Y,,방킬라이 19 x 90 x 3000,P0000BHT000E
방킬라이19x90x2400데크재,P0000BHT,,0,S,Y,,방킬라이 19 x 90 x 3300,P0000BHT000F
방킬라이19x90x2400데크재,P0000BHT,,0,S,Y,,방킬라이 19 x 90 x 3600,P0000BHT000G
방킬라이19x90x2400데크재,P0000BHT,,0,S,Y,,방킬라이 19 x 90 x 3900,P0000BHT000H
방킬라이19x90x2400데크재,P0000BHT,,0,S,Y,,기타규격,P0000BHT000I
스페이스 월18T x 1220 x 2440mm,P0000BHR,,0,S,Y,,스페이스월 (쫄대포함),P0000BHR000A
스페이스 월18T x 1220 x 2440mm,P0000BHR,,0,S,Y,,스페이스월 마감몰딩,P0000BHR000B
"DT단위타카핀(50,64)",P0000BHI,,0,S,Y,,DT 50,P0000BHI000A
"DT단위타카핀(50,64)",P0000BHI,,0,S,Y,,DT 64,P0000BHI000B
"ST단위타카핀(18,25,32,38,45,50,57,64)",P0000BHH,,0,S,Y,,ST 18,P0000BHH000A
"ST단위타카핀(18,25,32,38,45,50,57,64)",P0000BHH,,0,S,Y,,ST 25,P0000BHH000B
"ST단위타카핀(18,25,32,38,45,50,57,64)",P0000BHH,,0,S,Y,,ST 32,P0000BHH000C
"ST단위타카핀(18,25,32,38,45,50,57,64)",P0000BHH,,0,S,Y,,ST 38,P0000BHH000D
"ST단위타카핀(18,25,32,38,45,50,57,64)",P0000BHH,,0,S,Y,,ST 45,P0000BHH000E
"ST단위타카핀(18,25,32,38,45,50,57,64)",P0000BHH,,0,S,Y,,ST 50,P0000BHH000F
"ST단위타카핀(18,25,32,38,45,50,57,64)",P0000BHH,,0,S,Y,,ST 57,P0000BHH000G
"ST단위타카핀(18,25,32,38,45,50,57,64)",P0000BHH,,0,S,Y,,ST 64,P0000BHH000H
수용성 실리콘(아크씰),P0000BHG,,0,S,Y,,수성 실리콘 아크씰 [백색],P0000BHG000A
수용성 실리콘(아크씰),P0000BHG,,0,S,Y,,실리콘 건 (PVC 컷팅),P0000BHG000B
바이오 실리콘,P0000BHF,,0,S,Y,,바이오 실리콘 [투명],P0000BHF000A
바이오 실리콘,P0000BHF,,0,S,Y,,바이오 실리콘 [반투명],P0000BHF000B
바이오 실리콘,P0000BHF,,0,S,Y,,바이오 실리콘 [백색],P0000BHF000C
무초산형 실리콘,P0000BHE,,0,S,Y,,무초산형 실리콘 [투명],P0000BHE000A
무초산형 실리콘,P0000BHE,,0,S,Y,,무초산형 실리콘 [골드],P0000BHE000B
무초산형 실리콘,P0000BHE,,0,S,Y,,무초산형 실리콘 [밤색],P0000BHE000C
무초산형 실리콘,P0000BHE,,0,S,Y,,무초산형 실리콘 [백색],P0000BHE000D
무초산형 실리콘,P0000BHE,,0,S,Y,,무초산형 실리콘 [아이보리],P0000BHE000E
무초산형 실리콘,P0000BHE,,0,S,Y,,무초산형 실리콘 [회색],P0000BHE000F
무초산형 실리콘,P0000BHE,,0,S,Y,,무초산형 실리콘 [우드],P0000BHE000G
무초산형 실리콘,P0000BHE,,0,S,Y,,무초산형 실리콘 [흑색],P0000BHE000H
무초산형 실리콘,P0000BHE,,0,S,Y,,무초산형 실리콘 [체리],P0000BHE000I
무초산형 실리콘,P0000BHE,,0,S,Y,,무초산형 실리콘 [반투명],P0000BHE000J
무초산형 실리콘,P0000BHE,,0,S,Y,,실리콘 건 (PVC 컷팅),P0000BHE000K
실리콘 건,P0000BHD,,0,S,Y,,실리콘 건,P0000BHD000A
단열재이보드(도배용 & 페인트용),P0000BHC,,0,S,Y,,13T x 900 x 2400 (도배용),P0000BHC000A
단열재이보드(도배용 & 페인트용),P0000BHC,,0,S,Y,,23T x 900 x 2400 (도배용),P0000BHC000B
단열재이보드(도배용 & 페인트용),P0000BHC,,0,S,Y,,33T x 900 x 2400 (도배용),P0000BHC000C
단열재이보드(도배용 & 페인트용),P0000BHC,,0,S,Y,,------ 구 분 ------,P0000BHC000D
단열재이보드(도배용 & 페인트용),P0000BHC,,0,S,Y,,13T x 900 x 2400 (페인트용),P0000BHC000E
단열재이보드(도배용 & 페인트용),P0000BHC,,0,S,Y,,23T x 900 x 2400 (페인트용),P0000BHC000F
단열재이보드(도배용 & 페인트용),P0000BHC,,0,S,Y,,33T x 900 x 2400 (페인트용),P0000BHC000G
"우레탄폼 스프레이건용, 일회용, 크리너",P0000BHA,,0,S,Y,,폴리우레탄폼 일회용,P0000BHA000A
"우레탄폼 스프레이건용, 일회용, 크리너",P0000BHA,,0,S,Y,,폴리우레탄폼 건용,P0000BHA000B
"우레탄폼 스프레이건용, 일회용, 크리너",P0000BHA,,0,S,Y,,폴리우레탄폼 전용 건,P0000BHA000C
"우레탄폼 스프레이건용, 일회용, 크리너",P0000BHA,,0,S,Y,,폴리우레탄폼 전용 건 세척제,P0000BHA000D
"우레탄폼 스프레이건용, 일회용, 크리너",P0000BHA,,0,S,Y,,월드 스프레이폼,P0000BHA000E
"우레탄폼 스프레이건용, 일회용, 크리너",P0000BHA,,0,S,Y,,월드 스피드폼,P0000BHA000F
"우레탄폼 스프레이건용, 일회용, 크리너",P0000BHA,,0,S,Y,,월드 난연폼,P0000BHA000G
폴리우레탄 폼 전용 건,P0000BGZ,,0,S,Y,,폴리우레탄폼 일회용,P0000BGZ000A
폴리우레탄 폼 전용 건,P0000BGZ,,0,S,Y,,폴리우레탄폼 건용,P0000BGZ000B
폴리우레탄 폼 전용 건,P0000BGZ,,0,S,Y,,폴리우레탄폼 전용 건,P0000BGZ000C
폴리우레탄 폼 전용 건,P0000BGZ,,0,S,Y,,폴리우레탄폼 전용 건 세척제,P0000BGZ000D
목재보호용오일스테인 외부용,P0000BGY,,0,S,Y,,0.75L,P0000BGY000A
목재보호용오일스테인 외부용,P0000BGY,,0,S,Y,,3.5L,P0000BGY000B
목재보호용오일스테인 외부용,P0000BGY,,0,S,Y,,16L,P0000BGY000C
낙엽송 합판 (엠보)1220 x 2440mm,P0000BGU,,0,S,Y,,낙엽송 4.8T 1220x2440mm,P0000BGU000A
낙엽송 합판 (엠보)1220 x 2440mm,P0000BGU,,0,S,Y,,낙엽송 7.5T 1220x2440mm,P0000BGU000B
낙엽송 합판 (엠보)1220 x 2440mm,P0000BGU,,0,S,Y,,낙엽송 11.5T 1220x2440mm,P0000BGU000C
낙엽송 합판 (엠보)1220 x 2440mm,P0000BGU,,0,S,Y,,낙엽송 15T 1220x2440mm,P0000BGU000D
낙엽송 합판 (엠보)1220 x 2440mm,P0000BGU,,0,S,Y,,낙엽송 18T 1220x2440mm,P0000BGU000E
석재용 접착제 (에폭시),P0000BGS,,0,S,Y,,석재용 에폭시 (8kg),P0000BGS000A
석재용 접착제 (에폭시),P0000BGS,,0,S,Y,,석재용 에폭시 (20kg),P0000BGS000B
다용도 스프레이 접착제 707,P0000BGR,,0,S,Y,,다용도 강력스프레이 접착제,P0000BGR000A
아이소핑크(단열재 접착제) 850g,P0000BGQ,,0,S,Y,,아이소핑크 (850g),P0000BGQ000A
건축용 접착제 (하이롤G-2) 4kg,P0000BGO,,0,S,Y,,하이롤 - II (4kg),P0000BGO000A
스틱형 다용도 접착제(핫멜트+글루건),P0000BGN,,0,S,Y,,글루심(핫멜트) 1봉지(25ea),P0000BGN000A
스틱형 다용도 접착제(핫멜트+글루건),P0000BGN,,0,S,Y,,글루건,P0000BGN000B
인테리어 필름 접착제(수용성 프라이머),P0000BGM,,0,S,Y,,수용성 프라이머 1kg,P0000BGM000A
인테리어 필름 접착제(수용성 프라이머),P0000BGM,,0,S,Y,,수용성 프라이머 3kg,P0000BGM000B
목공용 본드 205,P0000BGK,,0,S,Y,,205 오공본드 (낱개),P0000BGK000A
목공용 본드 205,P0000BGK,,0,S,Y,,705 쌍곰본드 (낱개),P0000BGK000B
목공용 본드 205,P0000BGK,,0,S,Y,,205 오공본드 (1 BOX 20ea),P0000BGK000C
목공용 본드 205,P0000BGK,,0,S,Y,,705 쌍곰본드 (1 BOX 20ea),P0000BGK000D
고무나무계단재,P0000BGI,,0,S,Y,,계단재 30 x 300 x 3600,P0000BGI000A
고무나무계단재,P0000BGI,,0,S,Y,,계단재 33 x 300 x 3600,P0000BGI000B
고무나무계단재,P0000BGI,,0,S,Y,,계단재 38 x 300 x 3600,P0000BGI000C
"라왕각재라왕다루끼,한치각,심재,후지",P0000BGF,,0,S,Y,,라왕 30 x 30 x 3600 다루끼(한치각),P0000BGF000A
"라왕각재라왕다루끼,한치각,심재,후지",P0000BGF,,0,S,Y,,라왕 30 x 40 x 2100 심재,P0000BGF000B
"라왕각재라왕다루끼,한치각,심재,후지",P0000BGF,,0,S,Y,,라왕 10 x 40 x 2100 후지,P0000BGF000C
뉴송 각재,P0000BGE,,0,S,Y,,39x51x3600 1단(6개),P0000BGE000A
뉴송 각재,P0000BGE,,0,S,Y,,42x42x3600 1단(6개) 미송,P0000BGE000B
뉴송 각재,P0000BGE,,0,S,Y,,51x81x3600 1개(낱개),P0000BGE000C
뉴송 각재,P0000BGE,,0,S,Y,,81x81x3600 1개(낱개),P0000BGE000D
"소송 각재(KD)다루끼,투바이,나나부",P0000BGC,,0,S,Y,,(KD) 소송 다루끼 30x30x3600 1단,P0000BGC000A
"소송 각재(KD)다루끼,투바이,나나부",P0000BGC,,0,S,Y,,C급 소송 다루끼 30x30x3600 1단,P0000BGC000B
"소송 각재(KD)다루끼,투바이,나나부",P0000BGC,,0,S,Y,,(KD) 소송 투바이 30x69x3600 1단,P0000BGC000C
"소송 각재(KD)다루끼,투바이,나나부",P0000BGC,,0,S,Y,,(KD) 소송 다루끼 30x30x2400 1단 (8자),P0000BGC000D
"소송 각재(KD)다루끼,투바이,나나부",P0000BGC,,0,S,Y,,(KD) 소송 나나부 20x30x3600 1단,P0000BGC000E
"소송 각재(KD)다루끼,투바이,나나부",P0000BGC,,0,S,Y,,(KD) 소송 다루끼 30x30x3600 1개 (※낱개),P0000BGC000F
"소송 각재(KD)다루끼,투바이,나나부",P0000BGC,,0,S,Y,,(KD) 소송 투바이 30x69x3600 1개 (※낱개),P0000BGC000G
"내수합판 (수입 KS)910x1820mm, 1220x2440mm",P0000BGB,,0,S,Y,,12T x 910 x 1820,P0000BGB000A
"내수합판 (수입 KS)910x1820mm, 1220x2440mm",P0000BGB,,0,S,Y,,12T x 1220 x 2440,P0000BGB000B
레드파인 집성각재솔리드,P0000BFX,,0,S,Y,,45 x 45 x 2440,P0000BFX000A
레드파인 집성각재솔리드,P0000BFX,,0,S,Y,,60 x 60 x 2440,P0000BFX000B
레드파인 집성각재솔리드,P0000BFX,,0,S,Y,,75 x 75 x 2440,P0000BFX000C
아카시아계단재,P0000BFW,,0,S,Y,,계단재 30 x 300 x 3600 (유절),P0000BFW000A
라왕계단재,P0000BFV,,0,S,Y,,계단재 30 x 300 x 3600mm,P0000BFV000A
라왕계단재,P0000BFV,,0,S,Y,,계단재 38 x 300 x 3600mm,P0000BFV000B
오크(참나무)계단재,P0000BFT,,0,S,Y,,계단재 38 x 300 x 3600,P0000BFT000A
오크(참나무)계단재,P0000BFT,,0,S,Y,,계단재 38 x 610 x 3600,P0000BFT000B
오크(참나무)계단재,P0000BFT,,0,S,Y,,소봉 40 x 40 x 900,P0000BFT000C
오크(참나무)계단재,P0000BFT,,0,S,Y,,대봉 90 x 90 x 1200,P0000BFT000D
오크(참나무)계단재,P0000BFT,,0,S,Y,,반달손스침 40 x 70 x 3600,P0000BFT000E
오크(참나무)계단재,P0000BFT,,0,S,Y,,손스침 70 x 70 x 3600,P0000BFT000F
오크(참나무)계단재,P0000BFT,,0,S,Y,,계단재 30 x 300 x 3600,P0000BFT000G
애쉬(물푸레나무)계단재,P0000BFS,,0,S,Y,,계단재 38 x 300 x 3600,P0000BFS000A
애쉬(물푸레나무)계단재,P0000BFS,,0,S,Y,,계단재 33 x 300 x 3600,P0000BFS000B
애쉬(물푸레나무)계단재,P0000BFS,,0,S,Y,,계단재 33 x 610 x 3600,P0000BFS000C
애쉬(물푸레나무)계단재,P0000BFS,,0,S,Y,,계단재 38 x 610 x 3600,P0000BFS000D
애쉬(물푸레나무)계단재,P0000BFS,,0,S,Y,,소봉 40 x 40 x 900,P0000BFS000E
애쉬(물푸레나무)계단재,P0000BFS,,0,S,Y,,대봉 90 x 90 x 1200,P0000BFS000F
애쉬(물푸레나무)계단재,P0000BFS,,0,S,Y,,반달손스침 38 x 70 x 3600,P0000BFS000G
애쉬(물푸레나무)계단재,P0000BFS,,0,S,Y,,손스침 60 x 70 x 3600,P0000BFS000H
멀바우계단재,P0000BFR,,0,S,Y,,계단판 30 x 300 x 3600,P0000BFR000A
멀바우계단재,P0000BFR,,0,S,Y,,계단판 38 x 300 x 3600,P0000BFR000B
멀바우계단재,P0000BFR,,0,S,Y,,소봉 40 x 40 x 900,P0000BFR000C
멀바우계단재,P0000BFR,,0,S,Y,,대봉 90 x 90 x 1200,P0000BFR000D
멀바우계단재,P0000BFR,,0,S,Y,,반달손스침 40 x 70 x 3600,P0000BFR000E
멀바우계단재,P0000BFR,,0,S,Y,,손스침 60 x 70 x 3600,P0000BFR000F
라디에타파인계단재,P0000BFP,,0,S,Y,,계단판 30 x 300 x 3600,P0000BFP000A
라디에타파인계단재,P0000BFP,,0,S,Y,,계단판 33 x 300 x 3600,P0000BFP000B
라디에타파인계단재,P0000BFP,,0,S,Y,,계단판 33 x 610 x 3600,P0000BFP000C
라디에타파인계단재,P0000BFP,,0,S,Y,,계단판 38 x 300 x 3600,P0000BFP000D
라디에타파인계단재,P0000BFP,,0,S,Y,,계단판 38 x 300 x 4200,P0000BFP000E
라디에타파인계단재,P0000BFP,,0,S,Y,,계단판 38 x 610 x 3600,P0000BFP000F
라디에타파인계단재,P0000BFP,,0,S,Y,,소봉 40 x 40 x 900,P0000BFP000G
라디에타파인계단재,P0000BFP,,0,S,Y,,대봉 90 x 90 x 1200,P0000BFP000H
라디에타파인계단재,P0000BFP,,0,S,Y,,반봉(반쪽대봉) 45 x 90 x 1200,P0000BFP000I
라디에타파인계단재,P0000BFP,,0,S,Y,,반달손스침 40 x 70 x 3600,P0000BFP000J
라디에타파인계단재,P0000BFP,,0,S,Y,,식빵손스침 60 x 70 x 3600,P0000BFP000K
레드파인계단재,P0000BFO,,0,S,Y,,계단판 30 x 610 x 3600,P0000BFO000A
레드파인계단재,P0000BFO,,0,S,Y,,계단판 33 x 300 x 3600,P0000BFO000B
